College ID,College Name,CollegeUrl,Email,Address,Contact No,TPO Name,TPO Number
5160,Sanjivani Rural Education Society's Sanjivani College of Engineering   Kopargaon,www.sanjivanicoe.org.in,principalcoe@sanjivani.org.in,Sahajanand Nagar   Po : Shingnapur   Tal : Kopargaon   Dist. Ahmednagar ,9130191301,,
5161,Dr. Vithalrao Vikhe Patil College of Engineering   Ahmednagar,www.enggnagar.com,prin_coea@yahoo.com,vadgaon Gupta   Vilad Ghat   P.O.-MIDC   Ahmednagar ,2777296,,
5162,Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering   Sangamner,www.avcoe.org,principal@avcoe.org,P.O.: Sangamner Sakhar Karkhana   Tal : Sangamner   Dist. Ahmednagar,259096,,
5164,P.S.G.V.P. Mandal's D.N. Patel College of Engineering   Shahada   Dist. Nandurbar,www.coeshahada.ac.in,principal@coeshahada.ac.in,Poojya Sane Guruji Vidya Prasarak Mandal's   D.N. Patel College of Engineering   Shahada   Dist. Nandurbar,229649,,
5167,Sanjay Education Society's College of Engineering   Navalnagar,www.sescoe.org,coenavalnagar@gmail.com,Navalnagar   Tal & Dist. Dhule ,260238,,
5168,T.M.E. Society's J.T.Mahajan College of Engineering   Faizpur,www.jtmcoef.ac.in,jtmcoef@rediffmail.com,Jivram Nagar     Nhavi Marg   PO:Faizpur(MSSK)    Dist. Jalgaon ,248256,,
5169,Nagaon  Education Society's Gangamai College of Engineering   Nagaon   Tal Dist Dhule,www.gangamaiengg.org,nagaonengg@rediffmail.com,Nagaon At Post. Nagaon   Tal&Dist.  Dhule,243170,,
5170,Hindi Seva Mandal's Shri Sant Gadgebaba College of Engineering & Technology   Bhusawal,www.ssgbcoet.com,rps125@rediffmail.com,Near Z.T.C Bhusawal   Dist. Jalgaon,221719,,
5171,Godavari Foundation's Godavari College Of Engineering    Jalgaon,engg.godavarifoundation.org,gcoe2008@gmail.com,Plot No.51   Dr. Ulhas Patil Nagar   Additional MIDC   Bhusawal Road   N.H.No.6   Jalgaon,2212999,,
5172,R. C. Patel Institute of Technology   Shirpur,www.rcpit.ac.in,registrar@rcpit.ac.in,Near Nimzari Naka   Shirpur Dist. Dhule,259600,,
5173,SNJB's Late Sau. Kantabai Bhavarlalji Jain College of Engineering    (Jain Gurukul)   Neminagar  Chandwad  (Nashik),www.snjb.org,principalcoe@snjb.org,Jain Gurukul   Neminagar   Chandwad Dist.  Nashik,205527,,
5176,G. H. Raisoni College of Engineering and Management   Ahmednagar,ghrcemahm.raisoni.net,ghrcemahm@raisoni.net,G.No.1030   At/Post-Chas  Nagar-Pune Road   Ahmednagar,2570123,,
5177,Matoshri College of Engineering and Research Centre   Eklahare   Nashik,www.mcoerc.org,gkkharate@rediffmail.com,At Post Eklahare   Taluka & District Nashik,2406600,,
5179,Vishwabharati Academy's College of Engineering   Ahmednagar,www.vacoea.com,principal_vacoea@yahoo.com,Sarola Baddi   Jamkhed Road     Ahmednagar,2660033,,
5181,Gokhale Education Society's   R.H. Sapat College of Engineering   Management Studies and Research   Nashik,www.ges-coengg.org,principal@ges-coengg.org,Vidyanagar   College Road   Nashik 422 005,2311842,,
5182,Kalyani Charitable Trust   Late Gambhirrao Natuba Sapkal College of Engineering   Anjaneri   Trimbakeshwar Road   Nashik,www.sapkalknowledgehub.org,gns_engineering@sapkalknowledgehub.org,Sapkal Knowldege Hub  Kalyani Hills   Anjaneri- Wadholi   Tal. Trimbak   Nashik,220175,,
5183,Shri Chhatrapati Shivaji College of Engineering   (Rahuri Factory)   Tal.Rahuri   Dist.Ahmednagar,www.scscoe.org,scsc_eng@yahoo.in,Shree Shivaji Nagar (Rahuri Factory)   Tal. Rahuri    Dist. Ahmednagar ,251200,,
5184,Amruta Vaishnavi Education & Welfare Trust's Shatabdi Institute of Engineering & Research   Agaskhind Tal. Sinnar,www.sier.org.in,siermainoffice@gmail.com,At- Agaskhind   Post Shenit (Via Deolali Camp-Bhagur)   Tal. Sinnar  Dist. Nashik,304203,,
5218,A.J.M.V.P.S. Institute of Hotel Management & Catering Technology College   Ahmednagar,www.ihmct.in,ihmctajmvps@gmail.com,Lal Taki Road   Near Law College   Ahmednagar,2326778,,
5219,Mahatama Gandhi Vidyamandir's College of Hotel Management & Catering Technology    Nashik,www.mgv.edu/hmct,mgvihmct@rediffmail.com,Mumbai-Agra Highway   Panchavati   Nashik,2628281,,
5220,Pravara Rural Education Society's Padmashri Dr. Vittalrao Vikhe Patil Institute of Technology and Engineering Polytechnic   Pravaranagar,www.pravara.in,principal.polyloni@pravara.in,A/P Loni Bk.-413 713   Taluka Rahata  Ahmednagar  413736,272151,,
5223,Mgts Mandal's Sharadchandrika Suresh Patil Institute Of Technology(Polytechnic)   Chopda,www.polychopda.org,0061principal@msbte.com,Yawal Road   Chopda Jalgaon    425107,222100,,
5225,Shree Sant Muktabai Sansthan's Shri Sant Muktabai Institute of Technology   Jalgaon,www.muktaieducation.org,smitcollegejalgaon@gmail.com,B.J Nagar Pimparala Road   P.Box No 132   Jalgaon    425001,2250500,,
5229,Technical & Medical Education Society's J. T. Mahajan Polytechnic   Faizpur,www.jtmpoly.ac.in,jtmpfaiz@gmail.com,Nhavimarg   Faizpur Jalgaon    425524,248156,,
5244,MET's Institute of Technology Polytechnic   Bhujbal Knowledge City   Adgaon Nashik,www.metbhujbalknowledgecity.ac.in,principal_iot@bkc.met.edu,Bhujbal Knowledge City   Adgaon   Nashik 422003,2555825,,
5246,Kai. Vanjibaba Gramin Vikas Mandal   Shantidevi Chavhan Institute of Engineering & Technology   Chalisgaon,www.sscpolycsn.com,1004principal@msbte.com,Survey No. 94/3/1 & 2   At Post Bhoras   Tal Chalisagtion    Jalgaon    424101,257356,,
5249,Trimurti Shikshan Prasarak Mandal   Trimurti Institute Of Technology   Paladhi Bk   Jalgaon,www.tspmjalgaon.com,manojpatil9737@rediffmail.com,Survey No.227/2   Paldhi Bk   Next To North Maharashtra University   Tal-Dhamangaon   Dist:Jalgaon ,202292,,
5252,The People Education Society's   Diploma College Of Enggineering & Technology  Jamkhed,www.pesjamkhed.com,pesdcet@gmail.com,Behind Police Line  Jamkhed Dist. Ahmednagar  413201,221233,,
5253,Kisan Dnyanoday Mandal Gudhe's Dr. Uttamrao Mahajan Institute Of Engineering & Technology  Chalisgaon   Jalgaon,www.kdmgsinstitutions.co.in,1178principal@msbte.com,Gat No.140 2 A/1  140 2 A/2   Aurangabad Byepass Road   Chalisgaon Dist-Jalgaon 424101,202252,,
5255,Sanjivani Pratishthan's Institute Of Technology  Kurund,www.sanjivanipratisthan.com,spitkurund@gmail.com,Gut No.22  23  28  At Kurund Post Ralegantherpal Tal.Parner Ahmednagar    414306,212631,,
5263,Matoshri Education Soceity   Matoshri Institute Of Technology   Dhanore   Nashik,www.mityeola.in,mityeola@gmail.com,Dhanore Tal.Yeola   Dist.Nashik  423401,267561,,
5264,Mahatma Gandhi Vidyamandir's Institute Of Industrial & Pharmaceutical Technology   Nashik,www.mgv.org.in,mgv.iipt@gmail.com,MUMBAI-AGRA HIGHWAY   PANCHAVATI   NASHIK-422003 ,2511931,,
5271,Shri.Sant Muktabai  Santha's Institute  of Technology   Jalgaon,www.muktaieducation.org,smitcollegejalgaon@gmail.com,B.J.Nagar   Pimprala Road   P.O.Box No.132   Jalgaon 425001 (M.S.) ,2250500,,
5302,Mahatma Gandhi Vidya Mandir Institute Of  Hotel Management And Catering Technology  Nashik,www.mgv.org.in,mgvdhmct@gmail.com,Panchavati  Mumbai-Agra Road   Nashik 422003,2628283,,
5322,Jamia Institute Of Engineering And Management Studies   Akkalkuwa,www.jiemsakk.com,jamia.enggmba@yahoo.com,Molgi Road Near Amlibari Fata Akkalkuwa   Nandurbar,252524,,
5330,Pune Vidyarthi Griha's College Of Engineering   Nashik,pvgcoenashik.org,pvgcoenashik@gmail.com,206   Dindori Road   Near Meri   Mhasrul   Nashik,6480036,,
5331,Sandip Foundation's   Sandip Institute of Engineering & Management   Nashik,www.sandipfoundation.org,principal@siem.org.in,Trimbak Road   Mahiravani Nashik,222581,,
5363,Amruta Vaishnavi Education & Welfare Trust's Shatabdi Institute of Technology   Agastkhind   Tal Sinner,www.sitp.co.in,1473principal@msbte.com,Srv. No. 2   At. Post Agastkhind   Tal Sinner Dist. Nashik 422502,2551304,,
5368,Seva Shikshan Prasarak Mandal   Dr. N. J. Paulbudhe Institute of Technology   Narayandoho Tal Nagar   Ahmednagar,,,,,,
,,,,,,,
,sspm.online.org.in,polytech_paulbudhe@yahoo.in,Gate No. 479 At. Post Narayandoho Tal Nagar Dist. Ahmednagar,2030626,,,
5369,Nashik Institute of Technology   Late Annasaheb Patil Polytechnic    Dindori Road Cannol road   MERI   Nashik,www.nitnasik.com,principal@nitnasik.com,Srv. No  .155 / 1A Dindori Road Cannol road MERI Nashik ,2024121,,
5372,Godavari Foundation  Dr.Varsha Patil Institute of Technology   Jalgaon,www.dvpit.in,dvpit2010@gmail.com,Jalgaon  425309,77200899,,
5380,Adsul's Technical Campus   Chas Dist. Ahmednagar,www.adsulsgroup.edu.in,adsulstechnicalcampus@gmail.com,At Post Chas   Tal.& Dist. Ahmednagar ,2570428,,
5381,Shri. Jaykumar Rawal Institute of Technology   Dondaicha.,www.jaytech.co,5381jaytech@gmail.com,At Post Dondaicha   Dist. Dhule,256244123,,
5382,Ahmednagar Jilha Maratha Vidya Prasarak Samajache   Shri. Chhatrapati Shivaji Maharaj College of Engineering   Nepti,www.scoea.org,scsmcoe.anr@hotmail.com,Survey No. 162& 163   Nepti   Nagar Kalyan Road   Ahmednagar,2568383,,
5384,Shree Saibaba Institute of Engineering   Research & Allied Sciences   Rahta.,www.shrisaibabaengg.org,shrisaibabaengg@gmail.com,At Post Rahta   Taluka Rahata   Dist. Ahmednagar,204580,,
5385,Akole Taluka Education Society  s Technical Campus   Akole   Ahmednagar,www.atestc.com,akole2011@gmail.com,Akole   Tal. Akole   Dist. Ahmednagar,221123,,
5390,K.V.N. Naik S. P. Sansth's Loknete Gopinathji Munde Institute of Engineering Education & Research   Nashik.,www.logmieer.com,kvnnaik@gmail.com,Canada Corner   Sharanpur Road   Nashik,6641301,,
5395,Ashok Institute of Engineering & Technology(Polytechnic)   Shrirampur.,www.ashokpolytechnic.org,ashoktech_ashoknagar@yahoo.com,Ashok Nagar   Tal.Shrirampur   Dist. Ahmednagar.413717,246021,,
5396,College of Engineering and Technology   North Maharashtra Knowledge City   Jalgaon,www.nmkcj.org,nmkcjalgaon49@gmail.com,Gat No 166 Bambhori   Jalgaon,93714,,
5399,Sanghavi College of Engineering   Varvandi   Nashik.,www.shreemahavir.org,principal.scenashik@shreemahavir.org,Gut No. 166   Varvandi   Taluka Dindori   Dist. Nashik.,259091,,
5400,Piren's Insitute of Computer Technology   Loni,www.pirens.in,directorptc@yahoo.com,A/P Loni   Bk. Taluka Rahata   Dist. Ahmednagar,2422473,,
5401,Jawahar Education Society's Institute of Technology   Management & Research   Nashik.,www.jitnashik.edu.in,principaljitnashik@rediffmail.com,Survey No.48   Gowardhan   Gangapur Road   Nashik.,2970077,,
5404,Gurukul Education Society's Institute of Engineering & Technology   Nandgaon,www.gurukulpolytechnic.org,1607principal@msbte.com,S.No. 34/1B   & 34/2   At Phule Nagar   Post Nandgaon   Tal. & Dist. Nashik.,243488,,
5408,Vidya Niketan College of Engineering   Bota Sangamner,www.vidyaniketanglobal.com,vncoe.principal@gmail.com,Gat No. 670   Vidya Nagari   Pune Nashik Road   at post Bota   TalSangamner   Dist. Ahmednagar.,8600888433,,
5409,Rajiv Gandhi College of Engineering   At Post Karjule Hariya Tal.Parner   Dist.Ahmednagar,www.rgcoe.org,rajivgandhi.iot@gmail.com,At Post Karjule Harya   Tal. Parner   Dist Ahmednagar,295101,,
5411,Maulana Mukhtar Ahmad Nadvi Technical Campus   Malegaon.,www.mmantc.in,mmantc@gmail.com,Mansoora   Malegaon-Manmad Road   P.B.No.144   Malegaon   Nashik.,2554,,
5414,Nikam Institute of Technology(Polytechnic)  Dhule,www.nitgondur.org,5414nikampoly@gmail.com,Morane-Gondur byPass road  Gondur,297309,,
5418,Guru Gobind Singh College of Engineering & Research Centre   Nashik.,www.ggsf.edu.in,gcoerc.nashik@ggsf.edu.in,Khalsa Educational Complex   Guru Gobind Singh Marg   Nashik.,2372766,,
5419,Mauli Institute of Technology (Polytechnic)   Amalner   Dist. Jalgaon,www.maulipoly.com,maulipoly@gmail.com,Gut No.25/1/A   Dheku Road   Ambasan Dheku   Amalner   District Jalgaon. ,218200,,
5431,Shri. Sai Institute of Technology   Amalner,shrisaiinstituteoftechnology.org,php_pune@rediffmail.com,Gat NO.15/1   Devli/Devgaon   Tal.Amalner   Dist Jalgaon.,218312,,
5449,Shri Vile Parle Kelavani Mandal's Institute of Technology   Dhule,www.svkm-iot.ac.in,IOTDhule@svkm.ac.in,Survey No. 499/1   Plot No.2   Behind Gurudwara   Mumbai Agra Highway   Dhule,2562297801,,
